,Food Name,Measure,Energy (kcal) per gram,Energy (kJ) per gram,Protein (g) per gram,Carbohydrate (g) per gram,Total Sugar (g) per gram,Total Dietary Fibre (g) per gram,Total Fat (g) per gram,Saturated Fat (g) per gram,Cholesterol (mg) per gram,Calcium (mg) per gram,Iron (mg) per gram,Sodium (mg) per gram,Potassium (mg) per gram,Magnesium (mg) per gram,Phosphorus (mg) per gram,Thiamin (mg) per gram,Riboflavin (mg) per gram,Niacin (NE) per gram,Folate (DFE) per gram,Vitamin A (RAE) per gram,Beta-carotene (mcg) per gram,Lycopene (mcg) per gram,Vitamin C (mg) per gram,Vitamin B12 (mcg) per gram,Total Fat ( ) per gram,Cholesterol (g) per gram,Vitamin D (mcg) per gram,Monounsaturated Fat (g) per gram,Polyunsaturated Fat (g) per gram,Vitamin E (mg) per gram,DHA (g) per gram,EPA (g) per gram,Total Daietary Fibre (g) per gram,Trans Fat (g) per gram,Caffeine (mg) per gram,Alcohol (g) per gram,Polyunsaturated Fat (mg) per gram,Category
634,"Chicken, broiler, breast, meat, roasted",75g,1.5866666666666667,6.653333333333333,0.3333333333333333,0.0,,,0.02666666666666667,0.005333333333333334,0.8533333333333334,,0.005333333333333334,0.7466666666666667,4.013333333333334,0.29333333333333333,,,,,0.04,0.06666666666666667,,,,0.003466666666666667,,,0.002666666666666667,0.006666666666666667,0.004,0.002666666666666667,,,,,,,,Meat and Poultry
635,"Chicken, broiler, drumstick, meat and skin, roasted",75g,2.1466666666666665,8.946666666666667,0.21333333333333335,0.0,,,0.13333333333333333,0.03733333333333333,0.9066666666666666,,0.013333333333333334,0.9066666666666666,2.2933333333333334,0.22666666666666666,1.7466666666666666,,,,0.08,0.30666666666666664,,,,0.0031999999999999997,,,0.002666666666666667,0.050666666666666665,0.030666666666666665,0.002666666666666667,,,,,,,,Meat and Poultry
636,"Chicken, broiler, drumstick, meat, roasted",75g,1.6933333333333334,7.066666666666666,0.25333333333333335,0.0,,,0.06666666666666667,0.018666666666666665,0.9333333333333333,,0.013333333333333334,0.9466666666666667,2.466666666666667,0.24,,,,,0.09333333333333334,0.18666666666666668,,,,0.003466666666666667,,,0.002666666666666667,0.022666666666666665,0.017333333333333333,0.002666666666666667,,,,,,,,Meat and Poultry
637,"Chicken, broiler, flesh and skin, roasted",75g,2.3866666666666667,9.986666666666666,0.26666666666666666,0.0,,,0.13333333333333333,0.03733333333333333,0.88,,0.012,0.8266666666666667,2.2266666666666666,0.22666666666666666,1.8266666666666667,,,,0.05333333333333334,0.4666666666666667,,,,0.0030666666666666668,,,0.002666666666666667,0.05333333333333334,0.029333333333333336,0.002666666666666667,,,,,,,,Meat and Poultry
638,"Chicken, broiler, flesh, roasted",75g,1.9066666666666667,7.946666666666666,0.29333333333333333,0.0,,,0.08,0.02,0.8933333333333333,,0.012,0.8666666666666667,2.4266666666666667,0.25333333333333335,1.9466666666666668,,,,0.06666666666666667,0.16,,,,0.0033333333333333335,,,0.002666666666666667,0.02666666666666667,0.017333333333333333,0.002666666666666667,,,,,,,,Meat and Poultry
639,"Chicken, broiler, thigh, meat and skin, roasted",75g,2.493333333333333,10.413333333333334,0.2,0.0,,,0.18666666666666668,0.050666666666666665,0.9333333333333333,,0.013333333333333334,0.84,2.2266666666666666,0.22666666666666666,1.7466666666666666,,,,0.06666666666666667,0.48,,,,0.0029333333333333334,,,0.002666666666666667,0.07200000000000001,0.04,0.002666666666666667,,,,,,,,Meat and Poultry
640,"Chicken, broiler, thigh, meat, roasted",75g,1.6933333333333334,7.066666666666666,0.25333333333333335,0.0,,,0.06666666666666667,0.02,0.9466666666666667,,0.013333333333333334,0.88,2.3866666666666667,0.24,,,,,0.08,0.2,,,,0.0030666666666666668,,,0.0013333333333333335,0.02666666666666667,0.016,0.002666666666666667,,,,,,,,Meat and Poultry
641,"Chicken, broiler, wing, meat and skin, roasted",75g,2.9066666666666667,12.133333333333333,0.26666666666666666,0.0,,,0.2,0.05466666666666666,0.84,,0.013333333333333334,0.8266666666666667,1.84,0.18666666666666668,1.5066666666666666,,,,0.02666666666666667,0.4666666666666667,,,,0.0029333333333333334,,,0.006666666666666667,0.076,0.04133333333333333,0.002666666666666667,,,,,,,,Meat and Poultry
642,"Chicken, cornish game hens, flesh and skin, roasted",75g,2.6,10.866666666666667,0.22666666666666666,0.0,,,0.18666666666666668,0.050666666666666665,1.3066666666666666,,0.009333333333333332,0.64,2.453333333333333,0.18666666666666668,1.4666666666666666,,,,0.02666666666666667,0.32,,,,0.0028,,,0.004,0.08,0.036000000000000004,0.004,,,,,,,,Meat and Poultry
643,"Chicken, ground, lean, cooked",75g,2.04,8.533333333333333,0.21333333333333335,0.0,,,0.12,,0.7866666666666666,,0.016,0.68,2.8266666666666667,,,,,,,0.12,,,,,,,0.002666666666666667,,,,,,,,,,,Meat and Poultry
644,"Duck, domesticated, roasted",75g,3.3733333333333335,14.093333333333334,0.18666666666666668,0.0,,,0.28,0.09733333333333333,0.84,,0.02666666666666667,0.5866666666666667,2.04,0.16,1.56,,,,0.06666666666666667,0.6266666666666667,,,,0.0030666666666666668,,,0.05466666666666666,0.12933333333333333,0.036000000000000004,0.006666666666666667,,,,,,,,Meat and Poultry
645,"Duck, wild, cooked",75g,1.7066666666666668,7.1066666666666665,0.30666666666666664,0.0,,,0.04,0.013333333333333334,,,0.09866666666666667,0.5333333333333333,2.6266666666666665,0.30666666666666664,2.493333333333333,,,,,0.16,,,,,,,,0.018666666666666665,0.005333333333333334,,,,,,,,,Meat and Poultry
646,"Goose, domesticated, flesh, roasted",75g,2.3866666666666667,9.946666666666667,0.29333333333333333,0.0,,,0.13333333333333333,0.04533333333333333,0.96,,0.029333333333333336,0.76,3.88,0.25333333333333335,3.0933333333333333,,,,0.12,0.12,,,,0.004933333333333333,,,0.0013333333333333335,0.044,0.016,,,,,,,,,Meat and Poultry
647,"Goose, wild ( Canada goose), flesh, roasted",75g,2.0,8.36,0.30666666666666664,0.0,,,0.08,0.009333333333333332,0.96,,0.09866666666666667,0.76,3.88,0.25333333333333335,3.0933333333333333,,,,0.12,0.12,,,,0.004933333333333333,,,0.0013333333333333335,0.025333333333333333,0.014666666666666668,,,,,,,,,Meat and Poultry
648,"Ptarmigan, flesh, cooked",75g,1.5466666666666666,6.44,0.30666666666666664,0.0,,,0.02666666666666667,,,,0.08666666666666667,0.49333333333333335,3.2933333333333334,0.36,2.533333333333333,,,,,,,,,,,,,,,,,,,,,,,Meat and Poultry
649,"Spruce grouse, flesh, cooked",75g,1.32,5.52,0.26666666666666666,0.0,,,0.02666666666666667,,,,0.044,0.5066666666666667,2.72,0.3333333333333333,2.026666666666667,,,,,,,,,,,,,,,,,,,,,,,Meat and Poultry
650,"Turkey, dark meat and skin, roasted",75g,2.16,9.026666666666667,0.22666666666666666,0.0,,,0.12,0.02666666666666667,1.0933333333333333,,0.022666666666666665,0.8,2.76,0.22666666666666666,1.9733333333333334,,,,0.09333333333333334,0.0,,,,0.0037333333333333337,,,0.006666666666666667,0.034666666666666665,0.018666666666666665,,,,,,,,,Meat and Poultry
651,"Turkey, dark meat, roasted",75g,1.8533333333333333,7.746666666666667,0.25333333333333335,0.0,,,0.08,0.021333333333333336,1.0933333333333333,,0.022666666666666665,0.8266666666666667,2.933333333333333,0.22666666666666666,2.0533333333333332,,,,0.10666666666666667,0.0,,,,0.0038666666666666663,,,0.002666666666666667,0.02666666666666667,0.013333333333333334,,,,,,,,,Meat and Poultry
652,"Turkey, ground, cooked",75g,2.3466666666666667,9.826666666666666,0.28,0.0,,,0.13333333333333333,0.03333333333333333,1.0266666666666666,,0.018666666666666665,1.0666666666666667,2.7066666666666666,0.24,1.96,,,,0.06666666666666667,0.0,,,,0.0033333333333333335,,,0.010666666666666668,0.04933333333333333,0.032,0.004,,,,,,,,Meat and Poultry
653,"Turkey, light meat and skin, roasted",75g,1.9066666666666667,7.986666666666666,0.28,0.0,,,0.05333333333333334,0.012,0.7733333333333333,,0.014666666666666668,0.6666666666666666,2.8666666666666667,0.26666666666666666,2.0933333333333333,,,,0.06666666666666667,0.0,,,,0.0036000000000000003,,,0.002666666666666667,0.016,0.008,,,,,,,,,Meat and Poultry
654,"Turkey, light meat, roasted",75g,1.5466666666666666,6.44,0.28,0.0,,,0.02666666666666667,0.009333333333333332,0.7333333333333333,,0.013333333333333334,0.68,3.08,0.28,2.2,,,,0.06666666666666667,0.0,,,,0.0038666666666666663,,,0.002666666666666667,0.012,0.006666666666666667,,,,,,,,,Meat and Poultry
655,"Bear, simmered",75g,2.5866666666666664,10.826666666666666,0.32,0.0,,,0.13333333333333333,0.036000000000000004,0.9866666666666667,,0.10666666666666667,0.7066666666666667,2.6266666666666665,0.22666666666666666,1.7066666666666668,,,,0.06666666666666667,0.18666666666666668,,,,0.024666666666666667,,,,0.056,0.024,0.005333333333333334,,,,,,,,Meat and Poultry
656,"Beaver, roasted",75g,1.2666666666666666,5.306666666666667,0.26666666666666666,0.0,,,0.013333333333333334,0.021333333333333336,1.1733333333333333,,0.048,0.9066666666666666,3.4,0.22666666666666666,1.8,,,,0.10666666666666667,,,,,0.08306666666666668,,,,0.018666666666666665,0.013333333333333334,0.004,,,,,,,,Meat and Poultry
657,"Bison, roasted",75g,1.4266666666666667,5.986666666666666,0.28,0.0,,,0.02666666666666667,0.009333333333333332,0.8266666666666667,,0.034666666666666665,0.5733333333333334,3.6133333333333333,0.26666666666666666,2.0933333333333333,,,,0.08,0.0,,,,0.028666666666666667,,,,0.009333333333333332,0.002666666666666667,0.004,,,,,,,,Meat and Poultry
658,"Caribou (reindeer), roasted",75g,1.6266666666666667,6.826666666666667,0.32,0.0,,,0.02666666666666667,0.025333333333333333,1.0933333333333333,,0.056,0.4666666666666667,3.5733333333333333,0.30666666666666664,2.24,,,,0.05333333333333334,0.05333333333333334,,,,0.0664,,,0.002666666666666667,0.018666666666666665,0.012,0.004,,,,,,,,Meat and Poultry
659,"Deer (venison), roasted",75g,1.5866666666666667,6.613333333333333,0.30666666666666664,0.0,,,0.02666666666666667,0.012,1.12,,0.04533333333333333,0.5466666666666666,3.3466666666666667,0.24,2.2666666666666666,,,,,0.0,,,,,,,,0.009333333333333332,0.006666666666666667,,,,,,,,,Meat and Poultry
660,"Emu, inside drum, broiled",75g,1.56,6.52,0.32,0.0,,,0.02666666666666667,0.006666666666666667,0.9066666666666666,,0.07333333333333333,1.1866666666666668,3.12,0.3333333333333333,3.066666666666667,,,,0.10666666666666667,0.02666666666666667,,,,0.024,,,,0.008,0.004,0.002666666666666667,,,,,,,,Meat and Poultry
661,"Goat, roasted",75g,1.4266666666666667,5.986666666666666,0.26666666666666666,0.0,,,0.02666666666666667,0.009333333333333332,0.7466666666666667,,0.03733333333333333,0.8666666666666667,4.053333333333334,0.0,2.013333333333333,,,,0.05333333333333334,0.0,,,,0.011866666666666666,,,,0.013333333333333334,0.002666666666666667,0.004,,,,,,,,Meat and Poultry
662,"Horsemeat, roasted",75g,1.7466666666666666,7.32,0.28,0.0,,,0.06666666666666667,0.018666666666666665,0.68,,0.050666666666666665,0.5466666666666666,3.7866666666666666,0.25333333333333335,2.466666666666667,,,,,0.0,,,,0.0316,,,,0.021333333333333336,0.008,,,,,,,,,Meat and Poultry
663,"Moose, roasted",75g,1.6133333333333333,6.733333333333333,0.3466666666666667,0.0,,,0.013333333333333334,0.002666666666666667,0.7866666666666666,,0.050666666666666665,0.5066666666666667,5.0,0.30666666666666664,2.506666666666667,,,,0.04,0.0,,,,0.06306666666666667,,,,0.002666666666666667,0.002666666666666667,0.002666666666666667,,,,,,,,Meat and Poultry
664,"Narwhal skin (muktuk), raw",90 g,1.3222222222222222,5.522222222222222,0.2222222222222222,0.0,,,0.044444444444444446,0.006666666666666666,,,0.003333333333333333,1.011111111111111,3.688888888888889,0.15555555555555556,1.6222222222222222,,,,,1.4,,,,,,,,0.030000000000000002,0.003333333333333333,,,,,,,,,Meat and Poultry
665,"Ostrich, inside strip, cooked",75g,1.64,6.866666666666666,0.29333333333333333,0.0,,,0.04,0.017333333333333333,0.9733333333333334,,0.048,0.7333333333333333,3.6666666666666665,0.26666666666666666,2.533333333333333,,,,0.16,0.0,,,,0.0644,,,,0.017333333333333333,0.008,0.002666666666666667,,,,,,,,Meat and Poultry
666,"Rabbit, composite cuts, roasted",75g,1.9733333333333334,8.24,0.29333333333333333,0.0,,,0.08,0.024,0.8266666666666667,,0.022666666666666665,0.4666666666666667,3.8266666666666667,0.21333333333333335,2.6266666666666665,,,,0.10666666666666667,0.0,,,,0.08306666666666668,,,0.0013333333333333335,0.021333333333333336,0.016,,,,,,,,,Meat and Poultry
667,"Seal meat, boiled",75g,1.72,7.1866666666666665,0.3466666666666667,0.0,,,0.02666666666666667,0.010666666666666668,1.7733333333333334,,0.2346666666666667,0.44,2.8266666666666667,0.26666666666666666,1.8533333333333333,,,,,0.14666666666666667,,,,,,,,0.021333333333333336,0.004,,,,,,,,,Meat and Poultry
668,"Heart, beef, simmered",75g,1.6533333333333333,6.906666666666666,0.28,,,,0.05333333333333334,0.014666666666666668,2.12,,0.064,0.5866666666666667,2.1866666666666665,0.21333333333333335,2.546666666666667,,,,0.05333333333333334,0.0,,,,0.108,,,0.017333333333333333,0.010666666666666668,0.009333333333333332,0.002666666666666667,,,,,,,,Meat and Poultry
669,"Kidney, beef, simmered",75g,1.5866666666666667,6.613333333333333,0.26666666666666666,0.0,,,0.04,0.010666666666666668,7.16,,0.05866666666666667,0.9466666666666667,1.3466666666666667,0.12,3.04,,,,0.8266666666666667,0.0,,,,,,,0.017333333333333333,0.006666666666666667,0.008,0.0013333333333333335,,,,,,,,Meat and Poultry
670,"Liver, beef, pan-fried",75g,1.7466666666666666,7.32,0.26666666666666666,0.05333333333333334,,,0.05333333333333334,0.014666666666666668,3.8133333333333335,,0.06133333333333333,0.7733333333333333,3.506666666666667,0.22666666666666666,4.8533333333333335,,,,2.6,77.44,,,,,,,0.006666666666666667,0.006666666666666667,0.005333333333333334,0.005333333333333334,,,,,,,,Meat and Poultry
671,"Liver, chicken, pan-fried",75g,1.72,7.1866666666666665,0.25333333333333335,0.013333333333333334,,,0.06666666666666667,0.02,5.64,,0.12933333333333333,0.92,3.1466666666666665,0.26666666666666666,4.426666666666667,,,,5.6,52.96,,,,,,,,0.013333333333333334,0.013333333333333334,0.008,,,,,,,,Meat and Poultry
672,"Liver, veal, pan-fried",75g,1.9333333333333333,8.066666666666666,0.28,0.04,,,0.06666666666666667,0.021333333333333336,4.8533333333333335,,0.06,0.8533333333333334,3.533333333333333,0.22666666666666666,4.826666666666667,,,,3.506666666666667,,,,,,,,0.002666666666666667,0.012,0.010666666666666668,0.006666666666666667,,,,,,,,Meat and Poultry
673,"Thymus, veal, braised",75g,1.2533333333333334,5.226666666666667,0.22666666666666666,0.0,,,0.02666666666666667,0.009333333333333332,3.506666666666667,,0.012,0.5866666666666667,4.346666666666667,0.24,6.266666666666667,,,,0.2,0.0,,,,0.028533333333333334,,,,0.009333333333333332,0.002666666666666667,0.0013333333333333335,,,,,,,,Meat and Poultry
674,"Tongue, beef, canned or pickled",75g,2.6666666666666665,11.173333333333334,0.18666666666666668,,,,0.2,0.1,0.9466666666666667,,0.021333333333333336,0.7333333333333333,1.9733333333333334,0.14666666666666667,1.8266666666666667,,,,0.05333333333333334,0.0,,,,,,,,0.09066666666666666,0.0,0.004,,,,,,,,Meat and Poultry
675,"Back bacon, pork, grilled",2 slices,1.851063829787234,7.74468085106383,0.23404255319148937,0.02127659574468085,,,0.0851063829787234,0.027659574468085108,0.574468085106383,,0.00851063829787234,15.46808510638298,3.893617021276596,0.2127659574468085,2.9574468085106385,,,,0.0425531914893617,0.0,,,,0.007872340425531916,,,0.002127659574468085,0.04042553191489361,0.00851063829787234,0.00425531914893617,,,,,,,,Meat and Poultry
676,"Bacon, pork, broiled, pan-fried or roasted",3 slices,5.416666666666667,22.625,0.375,,,,0.4166666666666667,0.13749999999999998,1.0833333333333333,,0.012499999999999999,23.083333333333332,5.666666666666667,0.3333333333333333,5.333333333333333,,,,,0.125,,,,0.012499999999999999,,,0.016666666666666666,0.18333333333333335,0.04583333333333334,,,,,,,,,Meat and Poultry
677,"Bacon, pork, broiled, pan-fried or roasted, reduced sodium",3 slices,5.416666666666667,22.625,0.375,,,,0.4166666666666667,0.13749999999999998,1.0833333333333333,,0.012499999999999999,10.291666666666666,5.666666666666667,0.3333333333333333,5.333333333333333,,,,,0.125,,,,0.012499999999999999,,,0.004166666666666667,0.18333333333333335,0.04583333333333334,0.004166666666666667,,,,,,,,Meat and Poultry
678,"Bologna (baloney), beef and pork",2 slices,2.732142857142857,11.428571428571429,0.125,0.05357142857142857,,,0.23214285714285715,0.08392857142857144,0.5535714285714286,,0.014285714285714287,9.803571428571429,2.357142857142857,0.10714285714285714,0.9107142857142857,,,,0.05357142857142857,0.25,,,,0.013214285714285715,,,0.010714285714285714,0.10535714285714286,0.019642857142857146,0.0035714285714285718,,,,,,,,Meat and Poultry
679,"Bologna (baloney), beef and pork, light",2 slices,2.3035714285714284,9.625,0.10714285714285714,0.017857142857142856,,,0.19642857142857142,0.0732142857142857,0.39285714285714285,,0.0071428571428571435,11.071428571428571,1.5535714285714286,0.125,1.8035714285714286,,,,0.05357142857142857,0.0,,,,0.013035714285714286,,,0.0071428571428571435,0.09107142857142857,0.016071428571428573,0.0017857142857142859,,,,,,,,Meat and Poultry
680,"Bologna (baloney), chicken",2 slices,2.267857142857143,9.482142857142858,0.125,0.07142857142857142,,,0.16071428571428573,0.05357142857142857,0.9821428571428571,,0.016071428571428573,8.785714285714286,1.9821428571428572,0.14285714285714285,1.3035714285714286,,,,0.07142857142857142,0.0,,,,0.0026785714285714286,,,0.005357142857142857,0.049999999999999996,0.044642857142857144,,,,,,,,,Meat and Poultry
681,"Chicken, canned, flaked",60 mL,1.7115384615384615,7.153846153846154,0.17307692307692307,,,,0.09615384615384616,0.028846153846153848,0.6153846153846154,,0.015384615384615385,7.1923076923076925,2.5961538461538463,0.11538461538461539,1.1153846153846154,,,,0.038461538461538464,0.34615384615384615,,,,0.0028846153846153843,,,0.0038461538461538464,0.04038461538461539,0.023076923076923075,,,,,,,,,Meat and Poultry
682,"Corned beef, brisket, cooked",2 slices,1.8035714285714286,7.535714285714286,0.19642857142857142,0.017857142857142856,,,0.10714285714285714,0.03571428571428571,0.9821428571428571,,0.017857142857142856,11.660714285714286,2.0,0.125,1.25,,,,0.05357142857142857,0.0,,,,0.01625,,,0.0035714285714285718,0.05178571428571428,0.0035714285714285718,0.0017857142857142859,,,,,,,,Meat and Poultry
683,"Cottage roll, pork, lean and fat, roasted",2 slices,1.2321428571428572,5.196428571428571,0.16071428571428573,0.017857142857142856,,,0.05357142857142857,0.017857142857142856,0.6785714285714286,,0.008928571428571428,11.464285714285714,2.7142857142857144,0.125,1.5535714285714286,,,,0.03571428571428571,0.0,,,,0.010535714285714285,,,0.0017857142857142859,0.023214285714285715,0.005357142857142857,0.0035714285714285718,,,,,,,,Meat and Poultry
684,Creton,30 mL,5.676470588235294,23.764705882352942,0.14705882352941177,,,,0.5588235294117647,0.24411764705882355,1.0588235294117647,,0.008823529411764706,3.7941176470588234,2.823529411764706,0.17647058823529413,1.6470588235294117,,,,0.029411764705882353,0.029411764705882353,,,,0.005588235294117647,,,0.008823529411764706,0.22647058823529412,0.047058823529411764,0.0029411764705882353,,,,,,,,Meat and Poultry
685,"Deli meat, beef, thin sliced",4 slices,1.4821428571428572,6.232142857142857,0.19642857142857142,,,,0.07142857142857142,0.028571428571428574,0.6964285714285714,,0.02142857142857143,14.125,4.285714285714286,0.19642857142857142,1.6785714285714286,,,,0.10714285714285714,0.0,,,,0.025714285714285714,,,0.0,0.030357142857142857,0.0035714285714285718,0.0017857142857142859,,,,,,,,Meat and Poultry
686,"Deli meat, chicken breast roll",2 slices,1.3392857142857142,5.607142857142857,0.14285714285714285,0.017857142857142856,,,0.07142857142857142,0.024999999999999998,0.39285714285714285,,0.0035714285714285718,8.821428571428571,3.232142857142857,0.17857142857142858,1.2142857142857142,,,,0.03571428571428571,0.0,,,,0.0023214285714285715,,,0.005357142857142857,0.028571428571428574,0.014285714285714287,,,,,,,,,Meat and Poultry
687,"Deli meat, chicken breast, low fat",2 slices,0.8571428571428571,3.5535714285714284,0.17857142857142858,0.017857142857142856,,,,0.0017857142857142859,0.44642857142857145,,0.012499999999999999,12.428571428571429,3.1607142857142856,0.35714285714285715,2.5535714285714284,,,,,0.0,,,,,,,0.0,0.0017857142857142859,,,,,,,,,,Meat and Poultry
688,"Deli meat, ham, extra lean (5% fat)",2 slices,1.1071428571428572,4.607142857142857,0.17857142857142858,0.017857142857142856,,,0.03571428571428571,0.008928571428571428,0.48214285714285715,,0.0071428571428571435,11.053571428571429,3.5,0.17857142857142858,2.1785714285714284,,,,0.03571428571428571,0.0,,,,0.0075,,,0.0017857142857142859,0.012499999999999999,0.0035714285714285718,0.0035714285714285718,,,,,,,,Meat and Poultry
